Time_off,ID_off,Time_on,ID_on
74.40034,-2.06406e-10,74.40061,-7.66795e-10
74.60034,-2.06694e-10,74.60061,-7.69573e-10
74.80029,-2.0893e-10,74.80061,-7.70115e-10
75.00029,-2.06203e-10,75.00061,-7.7057e-10
75.20029,-2.10426e-10,75.20061,-7.7324e-10
75.40029,-2.07995e-10,75.40061,-7.70646e-10
75.60034,-2.08934e-10,75.60061,-7.68621e-10
75.80029,-2.06177e-10,75.80066,-7.64117e-10
76.00029,-2.09324e-10,76.00061,-7.62165e-10
76.20029,-2.116e-10,76.20061,-7.66731e-10
76.40034,-2.10704e-10,76.40061,-7.68145e-10
76.60029,-2.08559e-10,76.60061,-7.67403e-10
76.80029,-2.13393e-10,76.80061,-7.71023e-10
77.00034,-2.15001e-10,77.00061,-7.75139e-10
77.20029,-2.12294e-10,77.20061,-7.67655e-10
77.40029,-2.11859e-10,77.40061,-7.68395e-10
77.60029,-2.12941e-10,77.60061,-7.74947e-10
77.80034,-2.12333e-10,77.80066,-7.75355e-10
78.00029,-2.09404e-10,78.00061,-7.69443e-10
78.20029,-2.11729e-10,78.20061,-7.70264e-10
78.40029,-2.0829e-10,78.40066,-7.73821e-10
78.60029,-2.06719e-10,78.60061,-7.67628e-10
78.80029,-2.10608e-10,78.80061,-7.70639e-10
79.00029,-2.08216e-10,79.00061,-7.66584e-10
79.20029,-2.09065e-10,79.20061,-7.67768e-10
79.40029,-2.09849e-10,79.40061,-7.72879e-10
79.60029,-2.12055e-10,79.60066,-7.66308e-10
79.80029,-2.12085e-10,79.80061,-7.70463e-10
80.00029,-2.12866e-10,80.00066,-7.67625e-10
80.20029,-2.1249e-10,80.20061,-7.70059e-10
80.40034,-2.18563e-10,80.40061,-7.66323e-10
80.60029,-2.16466e-10,80.60061,-7.69392e-10
80.80029,-2.15043e-10,80.80066,-7.67154e-10
81.00029,-2.12067e-10,81.00061,-7.67281e-10
81.20029,-2.19083e-10,81.20066,-7.72325e-10
81.40029,-2.14705e-10,81.40061,-7.73561e-10
81.60029,-2.19276e-10,81.60061,-7.73331e-10
81.80029,-2.184e-10,81.80061,-7.66274e-10
82.00029,-2.13999e-10,82.00066,-7.66806e-10
82.20029,-2.15792e-10,82.20061,-7.68513e-10
82.40029,-2.20327e-10,82.40066,-7.69322e-10
82.60034,-2.17203e-10,82.60066,-7.6982e-10
82.80029,-2.12489e-10,82.80066,-7.71135e-10
83.00029,-2.12927e-10,83.00067,-7.71797e-10
83.20029,-2.12559e-10,83.20061,-7.68929e-10
83.40029,-2.12572e-10,83.40066,-7.74273e-10
83.60029,-2.12417e-10,83.60061,-7.67858e-10
83.80029,-2.09953e-10,83.80061,-7.65774e-10
84.00029,-2.10775e-10,84.00061,-7.68717e-10
84.20034,-2.13881e-10,84.20066,-7.70059e-10
84.40029,-2.12607e-10,84.40061,-7.69779e-10
84.60029,-2.17396e-10,84.60061,-7.66596e-10
84.80029,-2.16696e-10,84.80061,-7.71032e-10
85.00029,-2.15849e-10,85.00061,-7.70267e-10
85.20029,-2.18057e-10,85.20061,-7.72111e-10
85.40029,-2.13918e-10,85.40066,-7.73764e-10
85.60034,-2.1604e-10,85.60061,-7.72709e-10
85.80029,-2.19784e-10,85.80061,-7.6815e-10
86.00034,-2.18983e-10,86.00061,-7.69141e-10
86.20034,-2.15451e-10,86.20061,-7.67075e-10
86.40029,-2.16064e-10,86.40061,-7.69037e-10
86.60029,-2.23191e-10,86.60061,-7.65842e-10
86.80029,-2.18911e-10,86.80061,-7.68128e-10
87.00034,-2.17605e-10,87.00066,-7.68687e-10
87.20029,-2.19699e-10,87.20061,-7.65663e-10
87.40029,-2.19155e-10,87.40061,-7.64262e-10
87.60029,-2.1787e-10,87.60066,-7.62999e-10
87.80029,-2.21844e-10,87.80061,-7.70531e-10
88.00034,-2.20008e-10,88.00061,-7.69106e-10
88.20034,-2.18746e-10,88.20061,-7.69801e-10
88.40029,-2.18809e-10,88.40061,-7.68614e-10
88.60029,-2.22193e-10,88.60061,-7.69229e-10
88.80029,-2.24619e-10,88.80061,-7.74358e-10
89.00029,-2.22738e-10,89.00061,-7.70769e-10
89.20029,-2.17331e-10,89.20061,-7.70421e-10
89.40029,-2.1851e-10,89.40061,-7.65251e-10
89.60034,-2.1999e-10,89.60061,-7.70861e-10
89.80029,-2.1685e-10,89.80061,-7.74701e-10
90.00034,-2.19791e-10,90.00061,-7.72621e-10
90.20029,-2.20434e-10,90.20061,-7.70406e-10
90.40029,-2.17611e-10,90.40066,-7.6585e-10
90.60029,-2.21851e-10,90.60066,-7.65557e-10
90.80029,-2.23545e-10,90.80061,-7.71567e-10
91.00029,-2.25889e-10,91.00061,-7.63283e-10
91.20034,-2.2283e-10,91.20066,-7.64393e-10
91.40029,-2.23412e-10,91.40061,-7.68089e-10
91.60029,-2.20971e-10,91.60061,-7.68941e-10
91.80029,-2.19512e-10,91.80061,-7.73152e-10
92.00029,-2.15286e-10,92.00061,-7.74924e-10
92.20029,-2.21159e-10,92.20061,-7.71563e-10
92.40029,-2.17906e-10,92.40061,-7.7036e-10
92.60029,-2.22473e-10,92.60061,-7.7241e-10
92.80034,-2.22194e-10,92.80061,-7.71739e-10
93.00034,-2.15442e-10,93.00061,-7.68588e-10
93.20029,-2.20623e-10,93.20061,-7.67544e-10
93.40034,-2.20725e-10,93.40066,-7.6681e-10
93.60029,-2.16322e-10,93.60066,-7.64698e-10
93.80034,-2.19715e-10,93.80061,-7.67028e-10
94.00029,-2.18135e-10,94.00061,-7.70653e-10
94.20029,-2.23958e-10,94.20061,-7.71694e-10
94.40029,-2.23312e-10,94.40066,-7.6897e-10
94.60034,-2.21649e-10,94.60066,-7.68778e-10
94.80029,-2.17738e-10,94.80066,-7.66989e-10
95.00029,-2.20828e-10,95.00061,-7.64128e-10
95.20034,-2.21713e-10,95.20061,-7.64528e-10
95.40029,-2.17396e-10,95.40061,-7.70061e-10
95.60034,-2.17848e-10,95.60061,-7.68905e-10
95.80029,-2.19042e-10,95.80061,-7.67648e-10
96.00034,-2.17502e-10,96.00061,-7.68492e-10
96.20034,-2.20092e-10,96.20066,-7.68512e-10
96.40029,-2.20751e-10,96.40066,-7.64311e-10
96.60029,-2.20376e-10,96.60061,-7.65851e-10
96.80029,-2.20675e-10,96.80061,-7.64101e-10
97.00029,-2.23761e-10,97.00061,-7.63128e-10
97.20029,-2.21339e-10,97.20061,-7.6794e-10
97.40034,-2.26907e-10,97.40061,-7.70367e-10
97.60029,-2.23597e-10,97.60061,-7.64631e-10
97.80034,-2.21178e-10,97.80061,-7.68895e-10
98.00034,-2.16908e-10,98.00061,-7.64522e-10
98.20029,-2.19963e-10,98.20061,-7.62909e-10
98.40029,-2.1842e-10,98.40061,-7.67259e-10
98.60029,-2.19038e-10,98.60061,-7.69152e-10
98.80029,-2.22233e-10,98.80066,-7.72504e-10
